file_sha256,approved_label,predicted_before,predicted_after,second_after,top_similarity_after,margin_after,known_distribution_after,prototype_predicted_after
6a4a6205e9ff956197274269b6d014f884f2e6899c7487ba2813b3f8e17f40eb,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,0.8574158103484453,0.271550268866231,True,Instruments/Mallets and Bells/Bells and Mallets/Loops
69da21c37f421dc742bf48caa0509c4de548e4c666e56b5d856acf5a19ff8309,FX/Impacts and Hits/Generic Impact/One Shots,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,FX/Impacts and Hits/Generic Impact/One Shots,Drums/Claps Snaps Slaps/Generic Clap/Loops,0.6929298115752136,-0.11676750030565142,True,Drums/Claps Snaps Slaps/Generic Clap/Loops
e3ea5bd6bd55fc2ac1177e41daf2498056cb7d7012d5e9e78093f80ce93bc03c,Instruments/Keys/Electric Piano/One Shots,Instruments/Guitar/Guitar Chords/One Shots,Instruments/Keys/Electric Piano/One Shots,Instruments/Guitar/Electric Guitar/Loops,1.000000091740037,0.30942651265367294,True,Instruments/Keys/Electric Piano/One Shots
4700e83c1628cb419bd670dee5a40706c9496588558601406321e2a59549ca93,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Generic Bass/Loops,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Generic Bass/Loops,0.8752789971255729,0.07623477737998818,True,Instruments/Bass/Electric Bass/Loops
2719bdadd77149be7054783df54d661bf0eb4cd58451e69e068b711d514b3751,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Synths/Synth Pad/Loops,0.8897669050128603,0.21740552317561934,True,Instruments/Mallets and Bells/Bells and Mallets/Loops
3aca4276688b34050fed25ba1ed7da6ac7ea05cc38e6f6ac8829c44788f7d40b,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,Instruments/Synths/Synth Loops/Loops,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,Instruments/Synths/Synth Loops/Loops,0.9108576713689926,0.19727489831928546,True,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX
8fc33cffedb832b0bdef04c725a0be70757fcf152683b52c43ca610397180856,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,0.9177224547305333,0.37241384271652533,True,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX
084aaab37f1d0d1983872285df0866f1c5ed2741d2b9e1cf73a3485c57c8b626,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,Drums/Kick Drums/Generic Kick/One Shots,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,FX/Impacts and Hits/Boom/One Shots,0.9999999965791678,0.6648538047954049,True,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX
f8670575e67e39af2a1c69a18ff82becc893e259eff1ea6c9529e30ff77484d2,Instruments/Woodwinds/Saxophone/Loops,Instruments/Woodwinds/Saxophone/Loops,Instruments/Woodwinds/Saxophone/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,0.8774577386109401,0.28275173803960785,True,Instruments/Woodwinds/Saxophone/Loops
7ca5d0b15e266969282abcf21497f90a5d63a84c5c769db56f5861ca29d4606c,FX/Structural and Transitional FX/Reverses and Tails/Generic Reverse/One Shots,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Reverses and Tails/Generic Reverse/One Shots,FX/Textures/Noise and Static/Static/Long FX,0.8162341688661712,0.2987738720636587,True,FX/Structural and Transitional FX/Reverses and Tails/Generic Reverse/One Shots
4a2999aad852ef11ceaf32214866f6417030d1d0aec1adac958e185b26d71aa8,Instruments/Strings Bowed/Violin/Loops,Instruments/Strings/String Loops/Loops,Instruments/Strings Bowed/Violin/Loops,Instruments/Strings/String Loops/Loops,0.9999999753058855,0.382582957811321,True,Instruments/Strings Bowed/Violin/Loops
77bde4cab78e122c767bdf811660288894d109451785479824fd86b0092e4c33,FX/Impacts and Hits/Generic Impact/One Shots,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,FX/Impacts and Hits/Generic Impact/One Shots,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,0.6918814402945618,0.27213727550798084,True,FX/Impacts and Hits/Generic Impact/One Shots
eb56e19740ea0d10da906b09ba09a76db38579309ccb80c688cb1104f70d7358,Drums/Kick Drums/Sub Kick/One Shots,Drums/Kick Drums/Generic Kick/One Shots,Drums/Kick Drums/Sub Kick/One Shots,Instruments/Bass/808 Bass/One Shots,1.0000001149262543,0.4101571310947434,True,Drums/Kick Drums/Sub Kick/One Shots
261e4af97aa02d86065ab7e9a8d651d336a88d25a702d0b0bb4ac9e95394cc15,Drums/Rims and Sticks/Rimshot/One Shots,Drums/Rims and Sticks/Sidestick/One Shots,Drums/Rims and Sticks/Rimshot/One Shots,Drums/Rims and Sticks/Sidestick/One Shots,0.8960447925365167,0.12201363697194445,True,Drums/Rims and Sticks/Rimshot/One Shots
771b3eebc4f09a756a9a699e1015071d568bf43ae352b5a107bb702669125094,Drums/Claps Snaps Slaps/Generic Clap/Loops,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Claps Snaps Slaps/Generic Clap/Loops,FX/Impacts and Hits/Generic Impact/One Shots,0.9999999848522072,0.34613567417172886,True,Drums/Claps Snaps Slaps/Generic Clap/Loops
4fd910aaa64fa75aff3ec30c1e7ec4f72417012f8fddeca5f8b4c8a58816b8c9,FX/Designed Noise FX/Siren/Long FX,FX/Designed Noise FX/Siren/Long FX,FX/Designed Noise FX/Siren/Long FX,FX/Human and Voice FX/Scream/Long FX,0.8622497955504602,0.29881948039474104,True,FX/Designed Noise FX/Siren/Long FX
1624c11f1c81094c288b3ca3fd621212bb060432e752c1a1b485d0e8dcdac6f1,Instruments/Voice/Vocal Loops/Loops,FX/Human and Voice FX/Spoken Voice/One Shots,Instruments/Voice/Vocal Loops/Loops,FX/Human and Voice FX/Spoken Voice/One Shots,0.9116142913198599,0.24513299745747408,True,Instruments/Voice/Vocal Loops/Loops
bc8a89cc4a46e93d3a0d10e15c3322692ff4c2097b85fb2e18f1c811ab8897fe,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Voice/Vocal Loops/Loops,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Voice/Vocal Loops/Loops,0.7895105695413946,0.21735114182705895,True,FX/Human and Voice FX/Altered Voice/Long FX
71b7ea4ea096ccf9cb00316c49e1a9639a1b0f671663e1fcc381f1e111a1f79f,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,0.81345736302941,0.16729234275821958,True,FX/Human and Voice FX/Altered Voice/Long FX
0a1d13af2b461ae2270c39134529a613e81923ebd2b509d2fbdf6f68052e699c,Instruments/Synths/Synth Lead/Loops,Instruments/Synths/Synth Lead/Loops,Instruments/Synths/Synth Lead/Loops,Instruments/Keys/Synth Lead/Loops,0.8755245145867454,0.2641146495000346,True,Instruments/Synths/Synth Lead/Loops
821c6a8cad0fa8575081d81632b36a89664a58ded2c998f130359032b7beefd8,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Drums/Drum Loops/Full Drum Loops/Loops,0.9295595443866029,0.30652518227028036,True,Instruments/Mixed Musical Loops/Multi Instrument/Loops
03208c94dcc5b0fe6a5e6e687bb55f9f36b5c29a9be5908012d463cbc23ef8c0,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,Instruments/Synths/Synth Loops/Loops,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,0.8639441972566345,0.12664638898349,True,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX
cc90fc71bc659a22d1dbae39bcf690ff4607b78b6b07beecdd8073d2c97ef0b5,Drums/Rims and Sticks/Drum Sticks/One Shots,Drums/Rims and Sticks/Sidestick/One Shots,Drums/Rims and Sticks/Drum Sticks/One Shots,Drums/Rims and Sticks/Rimshot/One Shots,0.9999999358784133,0.20305766543159043,True,Drums/Rims and Sticks/Drum Sticks/One Shots
80080b2d3e4016b916de4808b0e4621f7eae3544471070fe854c69f171e24f5d,FX/Impacts and Hits/Boom/One Shots,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Impacts and Hits/Boom/One Shots,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,0.7179439308462942,0.13343086283362282,True,FX/Impacts and Hits/Boom/One Shots
9cde74d13e346609f29700eebb42beabe78afa7865b876fb257ab8f2d1320167,Instruments/Synths/Synth Lead/Loops,Instruments/Synths/Synth Lead/Loops,Instruments/Synths/Synth Lead/Loops,Instruments/Keys/Synth Lead/Loops,0.8529305851887612,0.00030441049823970445,True,Instruments/Synths/Synth Lead/Loops
9b0b8b945e6857935534916a6c514bac12bfe111553cdef36e1ebdc04186fcf6,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,1.0000000551350379,0.3495873512445944,True,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX
feda5fbc24c7df2eb1d58de302a65d7fda0c36d80d700fff55b730f888bf985b,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Synths/Synth Pad/Loops,0.8986675394514279,0.29140853258486366,True,FX/Human and Voice FX/Altered Voice/Long FX
6ee5d4b6c7d3a3ef72adf711a3d546f9a3dd41050a5fff2175be2532629ad7e9,FX/Textures/Noise and Static/Static/Long FX,Instruments/Bass/Generic Bass/Loops,FX/Textures/Noise and Static/Static/Long FX,Drums/Percussion/Generic Percussion/Loops,1.0000000345879254,0.4906139327668715,True,FX/Textures/Noise and Static/Static/Long FX
57a2f43c4ecc896b5c50c6a580533dfc06f954ef86bfe649baffc33e34f86d73,FX/Impacts and Hits/Generic Impact/One Shots,Drums/Snares/Acoustic Snare/One Shots,FX/Impacts and Hits/Generic Impact/One Shots,Drums/Kick Drums/Sub Kick/One Shots,0.5966082626074615,0.03666024495590092,True,FX/Impacts and Hits/Generic Impact/One Shots
47075572062cf23d27ea8a6fa0ce17b179e2b2a31e528abd0d4f06e274410242,Instruments/Bass/Sub Bass/Loops,Instruments/Bass/Generic Bass/Loops,Instruments/Bass/Sub Bass/Loops,Instruments/Bass/808 Bass/Loops,0.8017890406926724,0.02185539468114306,True,Instruments/Bass/Sub Bass/Loops
58503591415403f5455e6be030f37459899ea58f8dff9206c92ba81793a4d632,Instruments/Keys/Piano/Loops,Instruments/Keys/Piano/Loops,Instruments/Keys/Piano/Loops,Instruments/Keys/Electric Piano/Loops,0.8543271730773706,0.07781299729316216,True,Instruments/Keys/Piano/Loops
