file_sha256,decoded_audio_sha256,normalized_audio_sha256,duplicate_group_id,label,source_kind
9ae4008e608833443cc85c5462fba0d622fb688e0bbbcff556ec061bef87d5e6,4ca810a079b245276520b60feb620abb6bf56cd201f4cbbd9eb1e4cf4be5074f,653a1955bbb1267a3916cb7c732133e781d010c1a88d2213f719174f0c609afb,audio_group_59f4dd010c35a716da51,Instruments/Bass/Generic Bass/Loops,locked_human_seed
290aa9755ae624169a7dfa6e65cbb9f791d89a29cce5b681f405a4d35a92c154,bac5bbe83a8d9846a9cc8bb5acf00bd85699a61f73bc291e2faa240658cba43f,66cbc2e84851405bb667e450dfb0b9144393a7f35dad3588e47bd071fb48809d,audio_group_19878c7cd41c83822724,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
58503591415403f5455e6be030f37459899ea58f8dff9206c92ba81793a4d632,3d9947bffed198566ad0488648c05f038fe5a70dfe0bb2e4ea32f23e7281da11,69c62dc00715d08c0e6be134e2393e86e5b40c0d140a4d22cf24d69089d9d207,audio_group_ffe8896741f2b83027d4,Instruments/Keys/Piano/Loops,recent_gui_correction
49cef8bae9f88fcc440e74e4058dec5cbc61cc82716a528ea377ab8bc995467b,7762d7f1fb4502b432ddde1456902ab49cd1903269a5f2b48c9ece4264e1b392,6afc6446e704d32f04397774175143dab739106254d96e20df1dc556970307d0,audio_group_80fa19d3bddd1d1ea167,Drums/Kick Drums/Sub Kick/One Shots,recent_gui_correction
e72719b3336a71276481a5aeaa65746f9ac85666094e4b799bc4a99dfd87d2e6,e23bc48d8af1c673850266fbfdd7dc43a7b2bbf12e696be84c38b5621247412f,6b93d28cc86ea0f30693a82d2e749d5c2ef2cd8e6e6a17f0330e2e6a7523747b,audio_group_472b570cf49604ef808c,FX/Everyday Foley/Metal/One Shots,recent_gui_correction
6b1e824bc379b4930ad38d4c69bf15ce0a97d6ad518ed468b0b3fb29af7c47f7,9d021347de8278adbb3ae70b0a3a139470a8d6257db5a61d75a9268bf18577d7,6cbc6ac312184e1226efae2776687588e5dbb0aebc5f0f8cdb8fa8d3ba118a8a,audio_group_52fdbc52826e7ed82b68,Drums/Kick Drums/Generic Kick/Loops,recent_gui_correction
bcdbc13e5b227a18cf074f6b9d4ecdf8e4e10a8f32c655d6e357cfafe52f82f0,f1d3e0c20c14eed059d3ce64d64902cb3c2b5342c4e24be7c1b680ff453431e4,6ccbe38a08917ee0891d12fb2417056039c20ba45193e62e327bed5cc2713000,audio_group_413d993461a206f6188a,FX/Human and Voice FX/Altered Voice/One Shots,recent_gui_correction
8b4275655997ee120ac08e7aae8f704d2b19babfabf4f1945b3fded65b7c8874,12e245ee1f0b45f16ca0d7cf475d42d5f173eef960818802dddf113d12bbf0bb,6ea2a959cacad167202dac20b09d43f79dba7e9f6b01c79b52e6af14770c051b,audio_group_5b099ecadf6a86f28924,Instruments/Guitar/Guitar Loops/Loops,locked_human_seed
5ff140d20e152b9a6fa02a226b159f13b40fd251f464f403d2d3f811f3d3011c,557b26f26cd67dbe2bdfff08a82e5ef86b02cf571eeef277d26af8c46825c454,6edff22b16f715a706a19d0ac4ae8b87df7028152834f3dd9abab5916ce718bd,audio_group_5561fd247d809d6017d5,Instruments/Mallets and Bells/Bells and Mallets/Loops,recent_gui_correction
47a0e976994559196e7c6f9ec4d310a3bbac712472393f671418b1c612c70661,f328e82e8a125a57be9dec0bac88d0acae2bce57ec655c1563cbd43f273df797,72bee93998e60ee53fcc53badf65cb80fbb34b4ed6ef39b59483b50d81c40526,audio_group_8883eaa8743589ab4806,Instruments/Guitar/Nylon Guitar/Loops,recent_gui_correction
77bde4cab78e122c767bdf811660288894d109451785479824fd86b0092e4c33,a49fd2fa5660bbe9e1b773b3538d89bfc4d16fa8b5e1c0a93c532984ad953bd4,75c6da8c0b7fe6ef01daead035ea3fe98370f04c21d8cdd050e9f69cbe8d85f0,audio_group_e10bc0f582bd77bd0971,FX/Impacts and Hits/Generic Impact/One Shots,recent_gui_correction
5292583110fa27e62203ccec408cf289aa19cf14f38196f209a373de2a73ffe4,30d9263d3d69cb059ca76b3102541bf3293821afb1afdca1682e3177cf0a5e88,77160de235ae97c8c97d8102897bcb58daab95e2742778dd6f8adb3f376b2fbb,audio_group_1837e1ed2290ccaad40c,FX/Structural and Transitional FX/Drops and Downlifters/Generic Drop or Downlifter/Long FX,recent_gui_correction
f8dac38cf80492defd02911020db9fd846d4e7943514ce5619ca3a32f37e28cd,4077486877eb7569c82a897d180d0b6eb8ab1f31efee51a4cdfd441cefca6f34,774d4c0513fe6f166764ca1f31daeb2fcc7961358275234c73f865f7aa727a3d,audio_group_aca70b7778df53aefd88,FX/Impacts and Hits/Boom/Long FX,recent_gui_correction
e26e4e6b343dc00f1be494695893d174f4e064738e36fad57b5166dcccdd718c,b0da0695da51afd8e60ea7b543f651de6345149239b056056cea9374e87994ba,79151e1db0442cd20ece6b556929f55518a798d6f549c7965f77060c665695fb,audio_group_68b6bb33dbfcfbd5e10e,FX/Human and Voice FX/Spoken Voice/Long FX,recent_gui_correction
65d26baeb0304f261657f546e5bfc74a056d63778562ca87de82afa3681a56a2,b4cffe743b7823cf58f206da797eb3d6fae264dde220d203b1052b39d4a69d68,7992e9235704657e7633a4dd12d0c990f48d4a11d469c35b8161ac0da42bc6dd,audio_group_4942046d72accc83f77c,Drums/Rims and Sticks/Generic Rim or Stick/One Shots,locked_human_seed
9c6d0ee918bf92a13f2c97baba4d350dab7d20d480010d9d3378f7ee6d319c10,a3cdb6e491c94617620713a11ffd163aa80dcb24472226480193a056db5b5188,79b69b1ba76b2eb562094692add927efe514a2e16d1c35336b2bd54c2b976d9d,audio_group_c321bc16fdf8d3b6e75c,Instruments/Voice/Vocal Loops/Loops,locked_human_seed
bb123ae81a51b619c812ff34b9f5de53b49339cb94ddc1a2dbf659b08cdb9d32,6fb8aeba4757b2cd19f418e2aab1fbebb4e158b45790aa5566903336207ebd8c,79f41db36dc0860502def2a7fdd718fd5b3cb33134000953e18fb457213c8c6d,audio_group_26a80a67f1680b72ef9f,Instruments/Synths/Synth Pluck/Loops,recent_gui_correction
9c2ad0eef00e2c902c95795e145b4c167ca5016c63a1c88b74c03e2fba73495a,76e9a418fc0638d7f323530d6a915d9d7bbbd7b898cdc3485c8821a11d0eab7a,7b38ed7ae3df8bd26e15326a2601ca5beea3144d354186e2c1ee7ce4520334d6,audio_group_52ed765d3a772fb3d08e,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,recent_gui_correction
40daa42e32114d68ee1d20ed8a2a4e3fe02e0d2108acbd8a33a7f8fdd168323e,29ac33530b17dfd8bab4096039bb8fb3525fd7d07adf31a890afd06aff18808f,7b485d5ac848db5d709ea8af8271b2dcb656a2762741781cf3a407a8001ae747,audio_group_abc330b0edac206cf472,Instruments/Guitar/Electric Guitar/Loops,recent_gui_correction
e132a8a81449f898c60554b7d26011174476f329eebd65bcb27b6a56dda654ae,59fdae49c2556d6af47662fd687daadb0901579b2e411d7afc6e66e9e4ab7f83,7b940690aaa7f72a2ffb9cd1115a2c23594e3dabfcf4d85dba802a40618f6284,audio_group_fed1f6a2fbd94dac166d,Instruments/Keys/Piano/One Shots,recent_gui_correction
6c27a9138b4138235c2380493782ec7962a08aadc962c6e561c2475e430214f6,bd5f332d48b831d54d7cf305dd55cbdbb3275a10c3ef58cb2dc866c8f826c041,7d4ced6d1c268823e8af2f3196410a20067a16e82fe2e2c49053387fa00414c6,audio_group_337e82369f394775ec14,Instruments/Mallets and Bells/Bells and Mallets/Loops,locked_human_seed
cac63f41e1c430eb282d8abce593daf10e249f6ee3ec06f6440365989f6e4052,77c873fe821bc445242d6bf59f44e0a46dfd84db2d429862d253f136fe8c38ac,7d99585882c4c62afc5c6557d35780545327582e55658cbb045e3c434e0bef4e,audio_group_a634ae3a026ab5170713,Instruments/Plucked Strings/Koto/Loops,locked_human_seed
3aca4276688b34050fed25ba1ed7da6ac7ea05cc38e6f6ac8829c44788f7d40b,f108138bef967f66d787041aab73148dcaebb82a52d51bd8cc5e4f7ebe430508,80ac5d40d43a8a062c5c96a6a5388f6ee9123463968c8e08b8324b73dd6fddb0,audio_group_ccff0b191bc712786b80,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,recent_gui_correction
e4bebc3753ef1904e383fe5290ed6ff566a7a3c09c51d493b84e45f207927884,d797d338664ed08452236db3c89dddccf4133d6fd71a8eda2664ddec2ac57650,80ccb404c2b1360ac1bfb402ad7ea0870101bbda904ef27e11a7933bb6806f8c,audio_group_375ca0621e4eb716f98f,Drums/Snares/Acoustic Snare/One Shots,locked_human_seed
1183304280a5621affe6b94461af3c630762a4631ceca6d1313b834097cbf264,afe1eeb81ba42942df57b3772a46e7b402a192afbbc9f7db8376ef4f6f5ea008,827fab308fd59179775f8df8758ee93233c44208e8a983a3aa79dd8a66b0e3ef,audio_group_685a11777ddd666ccfdd,FX/Human and Voice FX/Spoken Voice/Long FX,recent_gui_correction
ce4904e2e45b444b0c7f5ffdd950d59ebc64e2d38fe22ec2022305a188bc9fb7,4c1cffd015f4883870066c90972e1f0603af46a8b6cd9f48515529af99ef1623,838229190f2fcd32fdaa09d9c699042ba19e0ee1cac14317aaeb98494e5f172b,audio_group_3fa6f48558b1744a3467,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
7ca5d0b15e266969282abcf21497f90a5d63a84c5c769db56f5861ca29d4606c,78e86ebdc013d6ce9578b6ca9a94a9a3f9792a7e70bea58832417f92f922034c,84d245e05b9b9fd421826103a868e09032e6f54ed29e4fde183703d1f60da004,audio_group_db09d2f88f487371836f,FX/Structural and Transitional FX/Reverses and Tails/Generic Reverse/One Shots,recent_gui_correction
f3f4b4af5efc2eb406cb0be8fca5ac7a6365975e449cf2a218b0862884741a7e,0176811215dd8d2b243e38835e826cead55f681b98e62d8a01ea1cce255ebc9f,8784069589174ff2b6e344419d29fbcb82fb04cc9ee082d0d58b0f126df5b5d8,audio_group_8911d9e51379dfa1a3fa,Instruments/Bass/Sub Bass/Loops,recent_gui_correction
8cd3190dbe732d44a9a5827a6a88ce4719eda7ae10182e1e0dc1753f48784d33,a08bd358a0f20dfea05610a7fbe36c1c2c8cc3557a2237af62e33d7e63bb9d20,8801f3dd3c87e7be34d2068d6d6e250d6bb743a83c35b6a2aa7cb920375632c5,audio_group_f192970a9084db14877f,Instruments/Keys/Keys Loops/Loops,locked_human_seed
d6f6118418233ac3d371f16bc8e3b24d29e917aeea38efb17d05df615dad5359,62ac66eddaa502ca88ddd18c89fa81f29b5db54f2165793533511028fcb3b9bb,888259222558a8f2dbeb4e78ed943550a4498d095b538833e0b99a851924ad3b,audio_group_312d47cc9ccad357b5ba,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Stutter/Long FX,recent_gui_correction
261e4af97aa02d86065ab7e9a8d651d336a88d25a702d0b0bb4ac9e95394cc15,2b512112a401f14411ef15601e8ae48c8b9a710edf0d5fa8ff135f777d238534,8a78f072d1d24a9f1806cae0bc47f55970bf726271be79ddd8941becdc4d044a,audio_group_e798aa5ead919b5cf932,Drums/Rims and Sticks/Rimshot/One Shots,recent_gui_correction
3798f498533d138ffc68748ba0971541b6f3b79f2f6a51bd936c7742be49ba40,59c91150ed0c30d11d0cf8f51dab36b0df8cae7db957bccceb652ef15ceb7dcb,8b7991895281677587f7dbe5aac1a4a214a194841f8ea786bdc5afca1e8de956,audio_group_0882d6f161d6c4c98bef,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Stutter/Long FX,recent_gui_correction
ae8fd61cbd258c551b5b63562c5d69e6bb589445f3bb7d4b016e30b95f9ca3cf,28fc3698881a9679572e6315400abc429dba0a1f5b7cdcf6d1494a3109cd2fca,8b9bb0342b7baec0968e7523b5798ba50b7240d1b25a27648d52f6edd00e1056,audio_group_ad96058a96c831b9cb3b,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
2e55749d0dbc9dbfcf7d043a52dd29c65da4cd20a4a3e8644c720b5ab19b2c78,5faf539e15a6055ad67a800c95037c5d316b7386907620bc612b13adb54587b6,8cba9abaf421749a8d81e54084514cef3daf72313c1db7d499129810e9b9aa02,audio_group_ceee5a46fde739585664,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
5e7fee00434434828580814de34904213b845a2f06413a2fb4f196c5616f1aa5,0e3232273f3cc8ab8b70f73427ada4f535f325ccfe55c1e528243acbd105350a,8e6564ffcab30a3430f1aa7a4985dc6a9ddf81b1effe70dd2755bb59332a6b46,audio_group_9abcf36e9ae4dc55e4b3,Drums/Claps Snaps Slaps/Generic Clap/One Shots,locked_human_seed
c93a1e49fbba9b64db434383daa97058bb95f9c37e6f9bc9fb0ef1370bd1ffeb,516fd82eaa6bdd3bbd26ed921e4a5668c6e49d355d281c016275e17887161d4a,915cb0e0b5e5f8603e57b16b3e84579e942063db293353ba7a24c90241921a2b,audio_group_19a23d4b8c78ab5ee8fb,FX/Human and Voice FX/Spoken Voice/Long FX,recent_gui_correction
79877b01e1c9abe9996c3dad678c18b93d2e02b6e2f8940c20c85fcba359dc81,0bc766c4cbf1e5ff6a259dc610f8cd58066338922be6506df43c226e78542a9c,91b3bee9b0d0984490ac1366547d9ced82cf5dce820170ce7ebe7b6653aa6339,audio_group_6b2ab5428e04c5793624,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
76ae8c3484677cbb65cd21a7ee0fe1530e86fb99e297a6369ae424fbf08494d2,824af6b818b3b4144a521f00ecf605ed075cc10c1dd9d6e456a443deacf06991,92a6dc71c96d42b35b98d2b804d4c17417c2ef42c34ef723d83043b15e8a1cc4,audio_group_8499201c34c605fb535f,Drums/Drum Loops/Full Drum Loops/Loops,recent_gui_correction
69da21c37f421dc742bf48caa0509c4de548e4c666e56b5d856acf5a19ff8309,55d045ece4f06b2f4c72754d01f82179ddecb62ba7109875a8886c48f87265eb,94e80e72c6c2909351c8ad6fbb1d4e7c905616027b3b19fd65cb03616ec219f3,audio_group_b77b025853e3d43aec57,FX/Impacts and Hits/Generic Impact/One Shots,recent_gui_correction
c10fa30bbec9a3516787dce72caf929655ef7f39acd431d93aaf24ddbca39577,605a4fc09137972d7fa10f196617b6f5b97dae926c13d905d2416ce018188477,953cd20e21503a98aaeb754e084f7d91bac05706551497b66618a1d3115bece9,audio_group_f78ee696cb64d3e59f31,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
ee5dc8fa4211e3bae62758a30ab6fd921790771f006a70017131fdc3b0271ea9,fe43be092e60d885deb491420944dbd5e3af605fc17ebf8a2b8a4fdc05d18c33,96110d4cc07f1103c8b8767e9c20f7bc335de65761058124478c7bfbdc2d88e8,audio_group_cb679d23804e1f19634d,Instruments/Synths/Synth Lead/Loops,recent_gui_correction
429bfe56bfd5934012f22d4bade9314a1925974a629bcd0aeb8a1392d85d3c88,8448af323b6e28f68bdb4a1e61bcb9cd0fd4fc34b1e6f19c5c3e5147e1e9974d,964ceadeb0e73b8e8399333620824f2a2db9f66957026584fd43efef8aa3be9e,audio_group_22d3cf90e2efc240188c,FX/Designed Noise FX/Siren/Long FX,recent_gui_correction
b9332f4afe90211221334db8a2efb98896719de251754515f0e9e6754a30eb97,383459cb7b27824aa497fd29fe3cd06319ea273cebc6c3971169a451d58c9a39,9668ad4ffadb585f681dac94f3ec72caa352c3cfb62972f78df294d40ac628ee,audio_group_33d74cecb1be320da421,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,recent_gui_correction
5ef4b6dc419e3096e34e10724e3cb179ef10340a34a65a91d8a2cf4d59b4488c,a37cd22710d4d5555571527a7b73fc6110469197f66d72945c3a867c988d3cc1,976119d73fc6f05d771f483e0ff79c20bedbd01a0627f2c6767e46fd2038e277,audio_group_a383b3c9b2dd6f4c7d8f,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
23febbdcd375fdca3c7f49fa5e88c5f5dca6450c5126c1bebbe0e1a6e5518d5a,ce49c6e00f347c84c9755b9e60c5ae20769c53fb3fd18dbd9b3fcab92364a1aa,98369855b57a716f840be86fb4e280c5bba2d82a49b599b63259ac2fe81a588f,audio_group_2d4fdbdcc7e4e3aa723c,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
9ec761f4cec161691364c07e923117a36418752f0d0e65e7c1596ebc0857d5eb,2d0102a5957530552453a2aee67169e8f4511cfcb4f2b95d8efe24d59ac8af65,99450e9ab1f7d95724ec2846a336331501c64ad8a86140c3a9210c4d39000657,audio_group_71c5e7fb5eb0d551180d,Instruments/Keys/Piano/Loops,locked_human_seed
4a2999aad852ef11ceaf32214866f6417030d1d0aec1adac958e185b26d71aa8,c6c9cba0b5c969841ddf08c4762a6acc404decc3859d01133c34be3fd7484602,9a2857d5598a8455375f903d5eaf57055c1199b0414c1251bf2617b158e9a776,audio_group_dd9e8d3b9d94e48acd09,Instruments/Strings Bowed/Violin/Loops,recent_gui_correction
4700e83c1628cb419bd670dee5a40706c9496588558601406321e2a59549ca93,9f6ac2f69a006ec9b8183d273fdb7c78b3e26685ca6ec83b9352022187d5653a,9a9bdc812aa60d31d207c8daa177c6f5588abc38ae70c78a1184451c3bf89549,audio_group_ba41d9b31ffe10363e80,Instruments/Bass/Electric Bass/Loops,recent_gui_correction
4f0d2cb66245ac5b1d7f290cac35a534e27ce27fd0a50dbb250ff26abfa29b3a,5c7981f6d7d935422cc7bcdabce7c8a97abeb5210e42e69e276be0f887029d0d,9ac49c7f940262fbceb8c964b2feed316f1ff9ba1e4cd0694ee2ede4746bb4e4,audio_group_5ad0f09b5a9bbd957393,Drums/Snares/Acoustic Snare/One Shots,locked_human_seed
734a3aed982ab1e8e1c345a76fb13517016f5b14c0e3f549e858b8440c768548,cf06e97bf5d79c65cf1ee1ae86e3c263fc41f2f6832b0ef35df6647018882202,9d4b0d6d669a7f56adadb2ef5ce45ce7cc1301e6fba9fc075bd528a9f8ef7f7f,audio_group_22768d38342d1b7bcd95,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
ea111aa9a812e481c56cf883bd52b7afea68061ea7b3265633d71f848d8c5ec2,298b068e8c54110f282f25f82f2a6a785c8b0ccc93492ef0bb5a4306727a66a0,9d55d73f9abf9646ab3e976aba6fc1c0c3eb7a7862070dcef18cb7393059c2e8,audio_group_d06d28f736423141f0d3,Instruments/Synths/Synth Lead/Loops,locked_human_seed
b9f394cf5b2440b5d79ac5fe904d105bbb5ea97b02814caf0878675afa9da7d1,5773a4486dfbc77924ffa6ead60337eabbd8458fd9e59dae7787ee7debb35254,9d65eb832e63c52a40bd2fe81460dc2e9c9c295ca8cdd9be08759f5d028a67c1,audio_group_aad8719b96aff814e8df,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
03208c94dcc5b0fe6a5e6e687bb55f9f36b5c29a9be5908012d463cbc23ef8c0,e6751bf71acb20cae0c18bcc571cd90940a31ba267097c4f95f95be3ea94a9b4,9debce55eef1490cae4b00732888bede396fad4681baa0638580a5e3de216b32,audio_group_f5761c4389b27bd7928e,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,recent_gui_correction
e797a0b62a8a96f944d54ce41aff0cf81005377e7deea4daa70ee5c9b78d8815,5f0033739585d5223cc8d5c0c0c7e9da3632941538e082dc590e40f938cfc757,9e1262e79f8334819e5c0eece5336aaeccbfcfe6bbeac45696786f470ea6009b,audio_group_1c5b70cbb24d7d2e9528,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
18a1b917af12f3822b2b2c5ba468b3d1e448f316ad8424c01644723f72d52c73,5d90a8d6c20f2f8b0937fddf08f45aa6a2de02b30805a7ee118bb295930784a9,9ef5bcbf83ea02b26c670d7508b9c390b4bc50ce398bdd08ebd937331591372f,audio_group_aa00b8fa54baa2f98e26,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,recent_gui_correction
278409137ef71543d3e8a09bcb7eed5f84ecd5f877d65c54e4f3508bd1444ebf,482525d772836254ab1633788320e58507de1665e5a97128cbfc71de3150f619,a0f29c9469d038935146f91dd3dd2f951d75ede71410dbbfe231491f0f8f3dd8,audio_group_5a535081775f96a3eede,Instruments/Bass/808 Bass/Loops,recent_gui_correction
afdceafb647752338685e2abc81e19728349af72d53a10d297b20c9b177fbb65,b46405339a3177d593c311ca4e2e78398b0967287b41b45a8402cf337f88185a,a263a9c0af81706d1d563b3fe6eddcc88d1f69d8516a6626b67722e91c9ad966,audio_group_1a2b1e84d3ca07e98cc1,Instruments/Strings/String Loops/Loops,recent_gui_correction
f2e3c4d4f02cc52c950750a4510535c38f82a076354b6775a21fe4b4994d0812,444d2da68a278292d7537d738a9df83b83fe8be5d045f015ec1e12eb326aa2ca,a33f05579dc7cf19f585f732341682c095a8c7bead82d7b587f676f3706f9b2a,audio_group_5258c8bcd37772de0d1b,Instruments/Keys/Electric Piano/Loops,locked_human_seed
769594227cd2437ddb5b34e5d28313fabbda684596c58d9c04068984b136c3e9,622672b2dab534246a10ca3c8399f7c751d6e88d6ad488e7157f84f46ba154b6,a4cb4adda796446fd80992b3023ed1a6d3cbec158f16fa62562280ebf6385f23,audio_group_5441d2a7eb6933f5055d,Instruments/Keys/Electric Piano/Loops,recent_gui_correction
bff584ce1f71784b5eea5e10a6140dcd0a432c8209afe1f93839b096b1a04ddb,9c2efebd681be9f2f8eb1d909cdd23b0e2605edebd3e8bb3328eb22ff3ceb8dd,a550d5dd5e69dbd8a321098f9df00ac79a9dab32ef722c4cfa723ba66832563a,audio_group_69a5e326f5b72722a7c9,FX/Human and Voice FX/Spoken Voice/One Shots,recent_gui_correction
4fd910aaa64fa75aff3ec30c1e7ec4f72417012f8fddeca5f8b4c8a58816b8c9,12f8778cbdfc3b650470a28fde1ca81c90fbcd0e49af59e9b93ea8982641913b,a5c18ff77c504b0761721b3a0a238f9ebc59bb67a5e7918c60d1c26fce958548,audio_group_ed402c64fb1911852385,FX/Designed Noise FX/Siren/Long FX,recent_gui_correction
eb56e19740ea0d10da906b09ba09a76db38579309ccb80c688cb1104f70d7358,2876a27f5380400e735f7bc46941c292d1424f7415e4893b8d21d3015c76bf79,a622eb392e2c729243f50f9ec482b18e39a90f6067ce1ee1a4d922fe264edfab,audio_group_e375dd04ff37f0a0157e,Drums/Kick Drums/Sub Kick/One Shots,recent_gui_correction
f20a4a0bdaa3a6c89b7e2addc18489a73e976afc38084c929027c6f31762a83a,43374bcc223a340e50c04fd9fa0f0ff136b25b7158420f9377a3a579caf2e094,a7043fb716c907e095d74c64666fca304c539f026305c6155e48fd6e881f53b5,audio_group_45b10addc581526d26f0,Drums/Drum Loops/Loops,locked_human_seed
1624c11f1c81094c288b3ca3fd621212bb060432e752c1a1b485d0e8dcdac6f1,c14db590ed93259589568c004be6a2fbeb382d49a001c916bcd212eca809a68c,a7b02069cdf475f171a381352376741cd78cde3c243475e33aa7714e45c830dd,audio_group_eeb93a9ec764c0ab15ed,Instruments/Voice/Vocal Loops/Loops,recent_gui_correction
dbebeb90d5b12fc80163078a2e85d879263f67564a9c9da5b133eea734e4ef2a,999798227517b0b115ff8b39fbff2766e0ead69bdebf800cafb1e0c03f5ac734,a8f7e61283499ee0e036895b9813855d00aa3ada57b63a1eb4d2d28f1ee29374,audio_group_0f6bc7e885320b891457,Instruments/Synths/Synth Pluck/Loops,recent_gui_correction
6be28a5ad92d981590bf1a3b69213edc11135f0e29a199a91f4520398f529c66,12e94f0c0ae2263d3e41d74b302875b6c88a843a3ad16c6d4f5198e0aa3dbcdf,a9e7184dfa881bd4f9b896bcbedf77366766b0ee888ace3fad2a8e348c85ee15,audio_group_45e3019b741b63e7d4a7,Instruments/Bass/Electric Bass/Loops,recent_gui_correction
4c603a3133d864778a9badc5781e4860c19852e32c40c0ed8c3f0a50e182fec3,48c226ed32450eb9cdedf1b19f5fc0b06738860ac7764dd74f2f5250085fc8c9,aa3d363c2ed67a16a7e2bf1db035e4688237542de7a8938e201034cab7078491,audio_group_3fb25c7f853f9a952b8d,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
63f14c3d778e768e7f94b56b8c1436198ab3202ec7f90e84f7f819d9fd99c08d,3047bca2673ed11dc0784d68c424697915323142247e669a3fb4c40e09f29362,ab0c4142dd879baf225abcfbc4aeb9f7b34c3bbf1549a22bafb4bba538f993e6,audio_group_6de089bed8220a4d865e,Instruments/Mallets and Bells/Bells and Mallets/Loops,recent_gui_correction
0fa1a52d96fe6187e3542740687f53c888afe7b3fd65b03f0716039132057651,201664b65e342e833819d74c195f25fe6cd4fb7a0e688a10267ba99459fd2243,abf44d289120262aff89fe2cdf13541781313814ea44720ba76733226390acb2,audio_group_baaabaeb2ab7045893a8,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
008d8ae5af33a8bb3b746a94b015091df256817914b31d294332fcdaec584033,d1cea776fa05ce631e585491ea7e0e8197283106f34b806b67d975254b2c6721,ad6f35fa7d5179367ca4e0221dfa2c811f3e805fe55ff2940aea661b8cdbdcf7,audio_group_af940d4920c0257e9a53,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
2719bdadd77149be7054783df54d661bf0eb4cd58451e69e068b711d514b3751,cabc46a1490c6149645f1a07ea470182fc2bc49c83c2200d025609c12abefa46,b06c174b22fccd5f873934a769a536a2a9480066d4d713d68605fed16da22410,audio_group_c3017b5c73f330f46f1c,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
3bc4a03856edff295feaa314667e2aa8cc381ebb127b32c1d727c8136178e02a,7482e98d78a540132a2fdfe64904812f0fbb0a166c909f8a714c3cca3bdf0e3d,b1a4b759a204a4b2d05ae5badf3b057a608b6a57e9336c7a3bbba01c70b9a765,audio_group_7bc2ec39e8e4fde17007,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,recent_gui_correction
fc3ea8b09cb2913bd11d1ffa2b104979758fc3cbbf4260da53980031f7f8233e,688ed52f302a487e5db4b49981c9c851fcda43b1ef35698a7048a2e6d1e63a5d,b3430f2318a9f95f554f4be1f1e946130103bc2756c74dca434b8d4056609f81,audio_group_5111e8f89cb6c15a46d9,Drums/Drum Loops/Full Drum Loops/Loops,recent_gui_correction
fae0bd856a821575b47cb1469020109a46f2b642e4aba20c101903c64f25ad9f,317d047505022ac2a94df7183677e5375a08063ce20fc16d4036e392d9321c52,b5006d62a4f76819bcb31b713bc9bd5cadb5378dc7315613904d3d4c72d40d64,audio_group_abd6aede63ffd625eaf6,FX/Human and Voice FX/Scream/Long FX,recent_gui_correction
63bbe04ddca0833670843e1d92c048ff1e4575cf2ac5874de0ee4cafa6f5d597,093046a4748f768d626292fa432f410a83e72d1a97aba858ee65480bb2dec4cb,b5182b488e596caf8dcfaebfe0425a6c934b338504d5ec1628d43d5d7d2af304,audio_group_1bf132277bb97e669a11,Instruments/Keys/Wurlitzer/Loops,recent_gui_correction
f5af650b8e2fb091ba70e4b77e30da6937dbe0359f786ce7863e157b1451179a,8d05f52b98a70db685e0a6fa2291266590b67dd3717da0be7c62a36c3b664b86,b5b10b960bb5a9a2c7c70755c81b1a63022a81d5305b8a5223c9bad99ec683c5,audio_group_4b56306528cd87a13d8b,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
41c71779a718aaa8d40f50b6f6ec2afe3ce2411bd102e473a76c4a6555add906,57e659970627f2292c7bbc73ea347e3f275f06a5d4c39eed6210cd1b2493f1aa,b7cf3b207f4d0d609e236926b9ad0181fee6300215c9d38ae06b772a8e6a03f2,audio_group_93915a8615d53c0cad27,Instruments/Keys/Rhodes/Loops,recent_gui_correction
